fid,id_tramo,id_vial,tipo_tramo,tipo_tramd,calzada,calzadad,acceso,accesod,firme,firmed,ncarriles,sentido,sentidod,situacion,situaciond,estadofis,estadofisd,tipovehic,tipovehicd,titular,titulard,orden,ordend,fuente_t,fuente_td,codigo,dgc_via,clase,clased,tipo_vial,tipo_viald,nombre,nombre_alt,fuente_v,fuente_vd,alta_db
200312,502970002977,502970006124,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029704840,135,2000,Urbano,2122,CALLE,TOMAS BRETON,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
204251,502970007117,502970006258,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029706620,197,2000,Urbano,2122,CALLE,TOMAS CASTELLANO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
197913,502970000645,502970006491,1,Troncal,2,Duplicada o superior,1,Libre,1,Pavimentado,2,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029710170,2313,2000,Urbano,2122,CALLE,TOMAS EDISON,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
205048,502970008012,502970006642,2,Nudo,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029712205,3480,2000,Urbano,2122,CALLE,TOMAS GABASA GARRALGA,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
204474,502970007378,502970006791,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029714040,425,2000,Urbano,2122,CALLE,TOMAS HIGUERA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199081,502970001777,502970000736,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029716545,3744,2000,Urbano,2122,CALLE,TOMAS LERGA LUNA,Desconocido,4,Instituto Nacional de Estadística,2024-04-10
205132,502970008105,502970006973,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029716650,2952,2000,Urbano,2122,CALLE,TOMAS LEZAUN,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
201406,502970004050,502970007409,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029722680,1214,2000,Urbano,2122,CALLE,TOMAS PELAYO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
233072,502979008651,502970000594,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029700531,3464,2000,Urbano,2122,CALLE,TOMASO ALBINONI,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
199213,502970001908,502970008017,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731920,930,2000,Urbano,2122,CALLE,TOMEO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
200499,502970003156,502970009902,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,2,Dirección General del Catastro,5029731940,2691,2000,Urbano,2169,CMNO,TOMILLAR ( VENTA OLIVA,Desconocido,2,Dirección General del Catastro,2024-09-20
199656,502970002340,502970008022,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731980,931,2000,Urbano,2122,CALLE,TORRE (LA),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199097,502970001793,502970000850,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731984,2677,2000,Urbano,2169,CMNO,TORRE AGUSTINOS (MONTAÑANA),TORRE AGUSTINOS (MONTAÑANA),4,Instituto Nacional de Estadística,2023-09-21
206736,502970010456,502970000847,1,Troncal,1,Única,1,Libre,2,Tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,-997,Desconocido,5029731973,3989,2000,Urbano,2169,CMNO,TORRE ALTA GRP,TORRE ALTA GRP,4,Instituto Nacional de Estadística,2025-12-17
198064,502970000792,502970000119,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029702765,3227,2000,Urbano,2169,CMNO,TORRE ASIRON (GRP),Desconocido,2,Dirección General del Catastro,2024-09-20
198814,502970001523,502970000849,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,2,Dirección General del Catastro,5029731982,3489,2000,Urbano,2169,CMNO,TORRE BALMEZ (GARRAPINILLOS),TORRE BALMEZ (GARRAPINILLOS),4,Instituto Nacional de Estadística,2024-04-29
198829,502970001536,502970000267,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,2,Dirección General del Catastro,5029703440,5277,2000,Urbano,2169,CMNO,TORRE BARAJAS (VENTA DEL OLIVAR),Desconocido,2,Dirección General del Catastro,2023-09-21
202835,502970005569,502970006996,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029716986,2349,2000,Urbano,2517,URB,TORRE BARAJAS (VENTA DEL OLIVAR),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
208271,502970018426,502970000048,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,2,Dirección General del Catastro,5029731988,3932,2000,Urbano,2169,CMNO,TORRE BARBE,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
203293,502970006094,502970008025,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731987,Desconocido,2000,Urbano,2517,URB,TORRE BERNARDONA (GARRAPINILLOS),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202103,502970004733,502970008027,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731994,Desconocido,2000,Urbano,2122,CALLE,TORRE BLANCA (SAN JUAN DE MOZARRIFAR),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
205513,502970008518,502970008032,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732002,5065,2000,Urbano,2122,CALLE,TORRE CARMEN,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
197303,502970000090,502970008028,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731996,3213,2000,Urbano,2122,CALLE,TORRE CAZO (SAN JUAN DE MOZARRIFAR),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202107,502970004737,502970008024,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,3,Elevado,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731986,Desconocido,2000,Urbano,2122,CALLE,TORRE CEREZO (SAN JUAN DE MOZARRIFAR),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
212212,502970024887,502970000852,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732007,3356,2000,Urbano,2169,CMNO,TORRE COTORROS (SANTA ISABEL),TORRE COTORROS (SANTA ISABEL),4,Instituto Nacional de Estadística,2023-09-21
212329,502970025039,502970008031,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732000,5273,2000,Urbano,2169,CMNO,TORRE DE LA CONDESA (VENTA DEL OLIVAR),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
229214,502970040879,502970000853,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732009,3354,2000,Urbano,2169,CMNO,TORRE DEL CURA (SANTA ISABEL),TORRE DEL CURA (SANTA ISABEL),4,Instituto Nacional de Estadística,2023-09-21
211884,502970024466,502970000049,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732001,1686,2000,Urbano,2169,CMNO,TORRE DEL FRANCES (GRP),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
202372,502970005027,502970006997,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029716988,2563,2000,Urbano,2517,URB,TORRE DEL PINAR,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
197295,502970000082,502970006998,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029716989,3215,2000,Urbano,2122,CALLE,TORRE DEL ROSARIO (SAN JUAN DE MOZARRIFAR),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
212236,502970024922,502970000854,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732016,3368,2000,Urbano,2169,CMNO,TORRE ESCOLAPIOS (MONTAÑANA),TORRE ESCOLAPIOS (MONTAÑANA),4,Instituto Nacional de Estadística,2023-09-21
208937,502970021062,502970000856,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732020,2190,2000,Urbano,2169,CMNO,TORRE HORNERO (MOVERA),TORRE HORNERO (MOVERA),4,Instituto Nacional de Estadística,2023-09-21
199098,502970001794,502970000855,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732019,3369,2000,Urbano,2169,CMNO,TORRE LAS GRANADAS (MONTAÑANA),TORRE LAS GRANADAS (MONTAÑANA),4,Instituto Nacional de Estadística,2023-09-21
212923,502970025677,502970000857,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732022,3370,2000,Urbano,2517,URB,TORRE LOS AJOS (MONTAÑANA),TORRE LOS AJOS (MONTAÑANA),4,Instituto Nacional de Estadística,2023-09-21
202563,502970005232,502970000299,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732023,3985,2000,Urbano,2517,URB,TORRE LOS APARICIOS (GARRAPINILLOS),Desconocido,2,Dirección General del Catastro,2023-09-21
197278,502970000065,502970008035,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732024,3214,2000,Urbano,2122,CALLE,TORRE LOS CORTANTES (SAN JUAN DE MOZARRIFAR),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
212365,502970025080,502970000268,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732025,5830,2000,Urbano,2517,URB,TORRE MARTINEZ (GARRAPINILLOS),Desconocido,2,Dirección General del Catastro,2023-09-21
207792,502970016894,502970000861,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732035,205,2000,Urbano,2169,CMNO,TORRE MONTOYA,Desconocido,4,Instituto Nacional de Estadística,2024-04-29
202316,502970004954,502970008037,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732037,3978,2000,Urbano,2517,URB,TORRE MORALES (GARRAPINILLOS),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
202330,502970004971,502970000860,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732029,3992,2000,Urbano,2169,CMNO,TORRE MORALES II GRP,TORRE MORALES II GRP,4,Instituto Nacional de Estadística,2025-12-17
199055,502970001751,502970008038,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732040,934,2000,Urbano,2122,CALLE,TORRE NUEVA,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
212525,502970025249,502970000864,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732041,3371,2000,Urbano,2169,CMNO,TORRE ORDOVAS (MONTAÑANA),TORRE ORDOVAS (MONTAÑANA),4,Instituto Nacional de Estadística,2023-09-21
204675,502970007607,502970008029,1,Troncal,1,Única,1,Libre,1,Pavimentado,2,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731997,6024,2000,Urbano,2517,URB,TORRE PILAR,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
197299,502970000086,502970008030,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029731998,Desconocido,2000,Urbano,2122,CALLE,TORRE PINO (SAN JUAN DE MOZARRIFAR),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
212343,502970025057,502970000863,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732039,3372,2000,Urbano,2169,CMNO,TORRE RAMOS (MONTAÑANA),TORRE RAMOS (MONTAÑANA),4,Instituto Nacional de Estadística,2023-09-21
197280,502970000067,502970008041,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732043,3204,2000,Urbano,2122,CALLE,TORRE RIPOLL (SAN JUAN DE MOZARRIFAR),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
211441,502970023922,502970000056,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732056,4052,2000,Urbano,2169,CMNO,TORRE SAN LAZARO,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
197286,502970000073,502970008042,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732044,3205,2000,Urbano,2122,CALLE,TORRE SILLERO (SAN JUAN DE MOZARRIFAR),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202724,502970005426,502970008054,1,Troncal,1,Única,1,Libre,1,Pavimentado,2,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732127,Desconocido,2000,Urbano,2517,URB,TORRE SIRON (GARRAPINILLOS),Desconocido,4,Instituto Nacional de Estadística,2023-09-21
212028,502970024639,502970000869,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732055,3374,2000,Urbano,2169,CMNO,TORRE VARGAS (MONTAÑANA),TORRE VARGAS (MONTAÑANA),4,Instituto Nacional de Estadística,2023-09-21
211659,502970024211,502970000250,1,Troncal,1,Única,1,Libre,3,Sin tratamiento superficial,No aplicable,2,Doble,1,En superficie,1,En servicio,-997,Desconocido,5,Ayuntamiento,-998,No aplicable,2,Dirección General del Catastro,5029732046,3020,2000,Urbano,2086,BARRO,TORRE VILLARROYA (MOVERA),Desconocido,2,Dirección General del Catastro,2023-09-21
202268,502970004895,502970008045,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732048,3165,2000,Urbano,2517,URB,TORREBLANCA,Desconocido,4,Instituto Nacional de Estadística,2022-09-27
202529,502970005194,502970000870,1,Troncal,2,Duplicada o superior,1,Libre,1,Pavimentado,1,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732060,1025,2000,Urbano,2169,CMNO,TORRECILLAS,Desconocido,4,Instituto Nacional de Estadística,2023-09-21
203812,502970006658,502970008049,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732080,935,2000,Urbano,2122,CALLE,TORREJON,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
203808,502970006654,502970008050,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732100,936,2000,Urbano,2122,CALLE,TORRELLAS,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202246,502970004874,502970008040,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732042,5619,2000,Urbano,2517,URB,TORRENUEVA 2 (GARRAPINILLOS),Desconocido,4,Instituto Nacional de Estadística,2021-05-09
202400,502970005062,502970008053,4,Rotonda,1,Única,1,Libre,1,Pavimentado,2,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732125,Desconocido,2000,Urbano,2517,URB,TORREPAJARITOS,Desconocido,4,Instituto Nacional de Estadística,2025-07-18
220576,502970032590,502970000871,1,Troncal,2,Duplicada o superior,1,Libre,1,Pavimentado,2,1,Único,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732120,937,2000,Urbano,2169,CMNO,TORRES (LAS),TORRES (LAS),4,Instituto Nacional de Estadística,2023-09-21
200597,502970003250,502970008056,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732140,938,2000,Urbano,2122,CALLE,TORRES GIMENO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
199182,502970001877,502970008058,1,Troncal,1,Única,1,Libre,1,Pavimentado,1,2,Doble,1,En superficie,1,En servicio,111,Peatón+bici+vehículo,5,Ayuntamiento,-998,No aplicable,1,Instituto Geográfico Nacional,5029732160,939,2000,Urbano,2122,CALLE,TORRES QUEVEDO,Desconocido,4,Instituto Nacional de Estadística,2021-05-09
